CODCOMP_STR,POBLACION
1001151009,2.0
1001151010,10.0
1001151011,3.0
1001151012,19.0
1001151013,3.0
1001151014,0.0
1001151015,2.0
1001151016,6.0
1001151017,2.0
1001151018,0.0
1001151019,0.0
1001151034,0.0
1001151036,5.0
1001151037,14.0
1001151038,11.0
1001151039,1.0
1001151400,0.0
1001151401,0.0
1001151402,0.0
1001151403,0.0
1001151404,0.0
1001151501,0.0
1001151502,0.0
1001151600,11.0
1001152003,4.0
1001152004,12.0
1001152005,28.0
1001152006,0.0
1001152013,10.0
1001152014,24.0
1001152015,12.0
1001152016,4.0
1001152017,8.0
1001152018,8.0
1001152019,4.0
1001152020,2.0
1001152021,0.0
1001152034,0.0
1001152035,0.0
1001152036,4.0
1001152037,4.0
1001152038,8.0
1001152039,28.0
1001152400,0.0
1001152500,0.0
1001152600,0.0
1001154001,0.0
1001154002,0.0
1001154003,0.0
1001154010,3.0
1001154011,13.0
1001154012,5.0
1001154013,6.0
1001154014,0.0
1001154015,8.0
1001154017,0.0
1001154018,6.0
1001154024,0.0
1001154027,8.0
1001154028,6.0
1001154030,5.0
1001154031,22.0
1001154032,4.0
1001154033,50.0
1001154034,4.0
1001154035,14.0
1001154049,18.0
1001154050,12.0
1001154051,33.0
1001154600,0.0
1001154601,0.0
1001156001,0.0
1001156011,81.0
1001156012,8.0
1001156013,20.0
1001156014,3.0
1001156015,0.0
1001156016,63.0
1001156017,102.0
1001156028,39.0
1001156029,10.0
1001156030,4.0
1001156031,0.0
1001156032,6.0
1001156034,21.0
1001156400,0.0
1001156402,0.0
1001156403,0.0
1001156404,0.0
1001156405,0.0
1001156600,0.0
1001156601,0.0
1001156602,0.0
1001157001,90.0
1001157002,415.0
1001157004,175.0
1001157005,0.0
1001157006,508.0
1001157007,69.0
1001157008,96.0
1001157009,84.0
1001157011,30.0
1001157012,51.0
1001157013,21.0
1001157015,15.0
1001157016,30.0
1001157017,60.0
1001157018,63.0
1001157041,45.0
1001157042,56.0
1001157043,96.0
1001157044,5.0
1001157400,0.0
1001157401,0.0
1001157402,0.0
1001157404,0.0
1001157405,0.0
1001157407,0.0
1001157408,0.0
1001157409,0.0
1001157410,0.0
1001157411,0.0
1001157412,0.0
1001157413,0.0
1001157501,0.0
1001157502,0.0
1001157503,0.0
1001157600,30.0
1001157601,0.0
1001157700,30.0
1001157800,210.0
1001163001,12.0
1001163002,9.0
1001163003,0.0
1001163004,18.0
1001163005,960.0
1001163006,12.0
1001163007,27.0
1001163008,0.0
1001163400,0.0
1001163401,0.0
1001163500,0.0
1001201001,0.0
1001201002,204.0
1001201005,108.0
1001201006,294.0
1001201011,30.0
1001201012,84.0
1001201015,36.0
1001201016,98.0
1001201017,38.0
1001201029,168.0
1001201030,134.0
1001201031,12.0
1001201034,20.0
1001201036,39.0
1001201400,0.0
1001201401,0.0
1001201600,10.0
1001201601,938.0
1001201800,40.0
1001201801,152.0
1001202022,6.0
1001202023,39.0
1001202025,18.0
1001202026,3.0
1001202028,18.0
1001202029,0.0
1001202030,12.0
1001202031,10.0
1001202032,4.0
1001202033,6.0
1001202034,0.0
1001202035,38.0
1001202036,2.0
1001202037,6.0
1001202038,2.0
1001202039,0.0
1001202041,51.0
1001202043,12.0
1001202045,12.0
1001202046,36.0
1001202400,0.0
1001202401,0.0
1001202402,0.0
1001202403,0.0
1001202600,10.0
1001205040,66.0
1001205041,72.0
1001205042,28.0
1001205043,96.0
1001205044,80.0
1001205045,72.0
1001205046,225.0
1001205048,240.0
1001205049,240.0
1001205050,204.0
1001205051,0.0
1001205052,385.0
1001205417,0.0
1001205418,0.0
1001205501,0.0
1001206014,203.0
1001206015,182.0
1001206016,114.0
1001206017,357.0
1001206024,318.0
1001206025,258.0
1001206026,114.0
1001206027,0.0
1001207011,130.0
1001207012,275.0
1001207013,210.0
1001207015,175.0
1001207016,315.0
1001207017,35.0
1001207018,36.0
1001207019,120.0
1001207020,16.0
1001207021,16.0
1001207022,60.0
1001207026,0.0
1001207405,0.0
1001207406,0.0
1001207604,0.0
1001207800,135.0
1001207900,0.0
1001210005,12.0
1001210006,22.0
1001210007,10.0
1001210008,23.0
1001210009,36.0
1001210010,12.0
1001210011,39.0
1001210012,24.0
1001210013,78.0
1001210014,36.0
1001210015,15.0
1001210016,21.0
1001210026,27.0
1001210027,12.0
1001210028,18.0
1001210029,6.0
1001210030,9.0
1001210031,33.0
1001210032,27.0
1001210033,30.0
1001210034,69.0
1001210035,68.0
1001210036,0.0
1001210400,0.0
1001210401,0.0
1001210500,0.0
1001211019,68.0
1001211020,44.0
1001211021,12.0
1001211022,28.0
1001211023,0.0
1001211024,16.0
1001211025,12.0
1001211026,42.0
1001211027,45.0
1001211028,16.0
1001211029,78.0
1001211030,32.0
1001211031,24.0
1001211032,80.0
1001211033,28.0
1001211034,44.0
1001211035,20.0
1001211036,52.0
1001211037,0.0
1001211038,20.0
1001211040,0.0
1001211400,0.0
1001211401,0.0
1001211402,0.0
1001211403,0.0
1001211404,0.0
1001211500,0.0
1001211600,268.0
1001217006,201.0
1001217007,168.0
1001217018,936.0
1001217022,300.0
1001217023,978.0
1001217024,264.0
1001217025,255.0
1001217027,425.0
1001217028,532.0
1001217029,765.0
1001217030,483.0
1001217032,495.0
1001217033,595.0
1001217034,148.0
1001217400,0.0
1001217401,0.0
1001217402,0.0
1001217403,0.0
1001217600,0.0
1001217800,200.0
1001217801,700.0
1001220017,312.0
1001220018,497.0
1001220019,414.0
1001220020,216.0
1001220021,120.0
1001220022,756.0
1001220023,678.0
1001220024,840.0
1001220025,440.0
1001220026,462.0
1001220027,498.0
1001220028,294.0
1001220029,474.0
1001220030,438.0
1001220031,486.0
1001220032,618.0
1001220033,650.0
1001227004,108.0
1001227005,92.0
1001227006,183.0
1001227007,304.0
1001227009,280.0
1001227010,155.0
1001227011,280.0
1001227019,0.0
1001227021,1030.0
1001227022,924.0
1001227023,312.0
1001227024,185.0
1001227025,520.0
1001227026,675.0
1001227027,215.0
1001227400,0.0
1001227401,0.0
1001227402,0.0
1001227403,0.0
1001227404,0.0
1001227405,0.0
1001227406,0.0
1001227407,0.0
1001227408,0.0
1001227409,0.0
1001227411,0.0
1001227412,0.0
1001227500,0.0
1001227600,87.0
1001227800,1050.0
1001228400,0.0
1001228401,0.0
1001228402,0.0
1001228403,0.0
1001228600,0.0
1001228601,0.0
1001228602,0.0
1001228603,0.0
1001228604,0.0
1001228605,0.0
1001228606,4.0
1001228607,0.0
1001228608,12.0
1001228609,0.0
1001228610,0.0
1001228611,0.0
1001228612,0.0
1001228613,0.0
1001229020,27.0
1001229021,7.0
1001229022,18.0
1001229023,27.0
1001229024,68.0
1001229025,15.0
1001229026,0.0
1001229027,0.0
1001229028,0.0
1001229029,0.0
1001229030,134.0
1001229031,163.0
1001229032,137.0
1001229033,82.0
1001229034,74.0
1001229036,91.0
1001229037,76.0
1001229040,0.0
1001229402,0.0
1001229403,0.0
1001229404,0.0
1001229405,0.0
1001229406,0.0
1001229407,0.0
1001229408,0.0
1001229409,0.0
1001229410,0.0
1001229412,0.0
1001229413,0.0
1001229414,268.0
1001229600,0.0
1001229601,37.0
1001229602,0.0
1001229603,43.0
1001229604,0.0
1001229605,11.0
1001229606,0.0
1001229607,38.0
1001229608,0.0
1001229610,8.0
1001229611,0.0
1001229612,6.0
1001229700,6.0
1001229701,0.0
1001229702,0.0
1001229800,9.0
1001229801,24.0
1001229802,48.0
1001229803,48.0
1001229804,42.0
1001229807,50.0
1001229808,52.0
1001229809,28.0
1001229810,42.0
1001229811,27.0
1001229812,21.0
1001229814,38.0
1001229815,38.0
1001229817,43.0
1001229818,40.0
1001229819,21.0
1001229820,12.0
1001229822,0.0
1001229823,0.0
1001229824,0.0
1001229825,0.0
1001230001,80.0
1001230002,150.0
1001230003,99.0
1001230004,192.0
1001230005,0.0
1001230007,228.0
1001230008,231.0
1001230400,0.0
1001230401,0.0
1001230402,0.0
1001230600,0.0
1001230601,0.0
1001230602,0.0
1001230603,138.0
1001230604,454.0
1001230605,138.0
1001230606,126.0
1001230607,0.0
1001230608,0.0
1001230800,45.0
1001230801,33.0
1001230802,45.0
1001232006,0.0
1001232007,677.0
1001233006,42.0
1001233007,136.0
1001233008,128.0
1001233009,182.0
1001233010,92.0
1001233013,30.0
1001233014,84.0
1001233015,27.0
1001233016,81.0
1001233021,76.0
1001233022,0.0
1001233025,7.0
1001233026,36.0
1001233027,51.0
1001233028,33.0
1001233029,75.0
1001233030,33.0
1001233031,33.0
1001233032,35.0
1001233033,58.0
1001233035,20.0
1001233400,0.0
1001233600,6.0
1001233800,86.0
1001233801,90.0
1001233802,65.0
1001233803,54.0
1001237001,10.0
1001237002,14.0
1001237003,33.0
1001237004,5.0
1001237006,2.0
1001237007,26.0
1001237008,15.0
1001237009,22.0
1001237010,14.0
1001237011,25.0
1001237013,13.0
1001237014,21.0
1001237015,25.0
1001237016,18.0
1001237017,12.0
1001237018,5.0
1001237019,0.0
1001237020,19.0
1001237021,19.0
1001237022,39.0
1001237023,31.0
1001239019,510.0
1001239020,488.0
1001239021,268.0
1001239022,125.0
1001239024,1030.0
1001239025,152.0
1001239026,624.0
1001239027,388.0
1001239028,351.0
1001239029,812.0
1001239030,504.0
1001239031,258.0
1001239032,18.0
1001239033,156.0
1001239034,344.0
1001239035,448.0
1001239049,240.0
1001239400,0.0
1001239401,0.0
1001239600,235.0
1001240003,178.0
1001240004,74.0
1001240005,124.0
1001240006,132.0
1001240007,96.0
1001240008,118.0
1001240009,154.0
1001240011,114.0
1001240012,348.0
1001240014,237.0
1001240015,192.0
1001240400,0.0
1001240600,76.0
1001240601,80.0
1001240602,82.0
1001243009,645.0
1001243010,828.0
1001243012,908.0
1001243013,744.0
1001243015,376.0
1001243019,376.0
1001243021,200.0
1001243800,56.0
1001243801,796.0
1001243802,4.0
1001243803,688.0
1001243804,192.0
1001243805,15.0
1001243806,644.0
1001243807,728.0
1001243808,328.0
1001243809,476.0
1001243810,412.0
1001247015,320.0
1001247016,64.0
1001247017,56.0
1001247018,32.0
1001247019,20.0
1001247020,36.0
1001247021,456.0
1001247023,120.0
1001247024,52.0
1001247026,6.0
1001247027,402.0
1001247029,183.0
1001247400,0.0
1001247401,0.0
1001247402,0.0
1001247403,0.0
1001247404,0.0
1001247405,0.0
1001247406,0.0
1001247407,0.0
1001247600,27.0
1001247601,0.0
1001247602,0.0
1001247603,0.0
1001247604,0.0
1001249019,72.0
1001249020,30.0
1001249021,9.0
1001249022,36.0
1001249023,24.0
1001249024,45.0
1001249025,0.0
1001249026,18.0
1001249027,54.0
1001249028,57.0
1001249029,10.0
1001249030,21.0
1001249031,36.0
1001249032,21.0
1001249033,15.0
1001249034,12.0
1001249035,0.0
1001249036,0.0
1001249037,18.0
1001249038,21.0
1001249054,0.0
1001249400,0.0
1001249401,0.0
1001249402,0.0
1001249403,0.0
1001249404,0.0
1001249405,0.0
1001249406,0.0
1001249600,33.0
1001250012,12.0
1001250013,33.0
1001250014,27.0
1001250015,26.0
1001250016,84.0
1001250018,2.0
1001250019,0.0
1001250020,0.0
1001250021,6.0
1001250022,28.0
1001250023,4.0
1001250024,0.0
1001250025,28.0
1001250026,36.0
1001250027,16.0
1001250028,28.0
1001250029,3.0
1001250030,12.0
1001250031,14.0
1001250032,24.0
1001250033,52.0
1001250035,0.0
1001250400,0.0
1001250401,0.0
1001250402,0.0
1001250403,0.0
1001250404,0.0
1001250405,0.0
1001250406,0.0
1001250600,42.0
1001250601,68.0
1001251001,0.0
1001251002,8.0
1001251003,0.0
1001251004,15.0
1001251005,2.0
1001251006,0.0
1001251007,3.0
1001251020,1.0
1001251021,1.0
1001251022,5.0
1001251023,0.0
1001251024,0.0
1001251025,5.0
1001251026,0.0
1001251027,2.0
1001251028,5.0
1001251030,4.0
1001251031,6.0
1001251033,1.0
1001251034,0.0
1001251040,0.0
1001251400,0.0
1001251401,0.0
1001251402,0.0
1001251403,0.0
1001251500,0.0
1001251501,0.0
1001251600,2.0
1001251601,11.0
1001252001,4.0
1001252002,30.0
1001252007,0.0
1001252008,5.0
1001252009,7.0
1001252010,0.0
1001252011,11.0
1001252012,11.0
1001252023,4.0
1001252024,0.0
1001252025,6.0
1001252026,0.0
1001252027,1.0
1001252028,4.0
1001252029,2.0
1001252030,5.0
1001252031,3.0
1001252032,4.0
1001252033,9.0
1001252040,0.0
1001252900,0.0
1001254004,0.0
1001254005,0.0
1001254006,0.0
1001254007,3.0
1001254008,2.0
1001254009,0.0
1001254019,0.0
1001254022,3.0
1001254023,0.0
1001254026,2.0
1001254036,2.0
1001254038,0.0
1001254039,0.0
1001254040,0.0
1001254041,0.0
1001254042,3.0
1001254043,1.0
1001254044,2.0
1001254045,10.0
1001254046,9.0
1001254047,0.0
1001254048,0.0
1001254400,0.0
1001254401,0.0
1001254402,0.0
1001254403,0.0
1001254404,0.0
1001254405,0.0
1001254406,0.0
1001254407,0.0
1001254408,0.0
1001254409,0.0
1001254410,0.0
1001254500,0.0
1001254502,0.0
1001254600,0.0
1001254601,1.0
1001254602,0.0
1001254603,0.0
1001256002,204.0
1001256003,201.0
1001256004,246.0
1001256005,108.0
1001256006,265.0
1001256007,210.0
1001256008,48.0
1001256009,42.0
1001256010,51.0
1001256018,57.0
1001256021,100.0
1001256022,205.0
1001256023,240.0
1001256024,56.0
1001256025,160.0
1001256026,256.0
1001256027,87.0
1001256034,51.0
1001256400,0.0
1001256401,0.0
1001256402,0.0
1001256600,21.0
1001257019,54.0
1001257021,315.0
1001257022,220.0
1001257023,180.0
1001257024,192.0
1001257026,160.0
1001257027,87.0
1001257028,57.0
1001257029,24.0
1001257030,69.0
1001257031,66.0
1001257032,92.0
1001257033,132.0
1001257034,33.0
1001257035,0.0
1001257036,7.0
1001257037,102.0
1001257038,56.0
1001257039,2.0
1001257040,16.0
1001257041,0.0
1001257046,0.0
1001257400,0.0
1001257401,0.0
1001257500,0.0
1001257501,0.0
1001257800,208.0
1001263009,6.0
1001263010,18.0
1001263011,0.0
1001263012,12.0
1001263013,12.0
1001263014,0.0
1001263015,12.0
1001263016,0.0
1001263017,10.0
1001263018,4.0
1001263019,16.0
1001263020,15.0
1001263021,27.0
1001263024,102.0
1001263025,27.0
1001263026,0.0
1001263027,0.0
1001263400,0.0
1001263401,0.0
1001263402,0.0
1001263403,0.0
1001263404,0.0
1001263501,0.0
1001263502,0.0
1001263503,0.0
1001263504,0.0
1001263507,0.0
1001263600,24.0
1001263601,39.0
1001305029,69.0
1001305030,198.0
1001305031,236.0
1001305032,174.0
1001305033,144.0
1001305034,76.0
1001305035,100.0
1001305036,95.0
1001305051,130.0
1001305053,8.0
1001305054,20.0
1001305056,112.0
1001305057,108.0
1001305400,0.0
1001305401,0.0
1001305402,0.0
1001305403,0.0
1001305404,0.0
1001305405,0.0
1001305406,0.0
1001305407,0.0
1001305408,0.0
1001305409,0.0
1001305410,0.0
1001305411,0.0
1001305412,0.0
1001305413,0.0
1001305414,0.0
1001305415,0.0
1001305416,0.0
1001305417,0.0
1001305418,0.0
1001305419,0.0
1001305420,0.0
1001305421,0.0
1001305422,0.0
1001305423,0.0
1001305424,0.0
1001305425,0.0
1001305500,0.0
1001305501,0.0
1001305600,0.0
1001305603,0.0
1001305604,33.0
1001305605,0.0
1001305700,76.0
1001306001,0.0
1001306002,231.0
1001306003,91.0
1001306004,791.0
1001306005,161.0
1001306006,203.0
1001306007,455.0
1001306008,420.0
1001306009,28.0
1001306010,63.0
1001317001,260.0
1001317002,138.0
1001317003,204.0
1001317004,0.0
1001317005,94.0
1001317008,340.0
1001317009,424.0
1001317015,406.0
1001317016,686.0
1001317017,882.0
1001317048,66.0
1001317055,58.0
1001317056,84.0
1001317057,106.0
1001317058,162.0
1001317059,194.0
1001317064,212.0
1001317065,110.0
1001317400,0.0
1001317401,0.0
1001317402,0.0
1001317600,90.0
1001317601,374.0
1001317602,56.0
1001317603,0.0
1001317604,1608.0
1001317605,168.0
1001317606,294.0
1001317607,1158.0
1001317608,320.0
1001317609,46.0
1001317700,80.0
1001317701,0.0
1001317702,28.0
1001317803,326.0
1001317804,78.0
1001317805,130.0
1001317807,136.0
1001317809,88.0
1001317810,128.0
1001317811,322.0
1001317813,292.0
1001317814,624.0
1001320001,406.0
1001320002,348.0
1001320003,462.0
1001320004,516.0
1001320005,462.0
1001320006,612.0
1001320007,798.0
1001320008,861.0
1001320009,329.0
1001320010,749.0
1001320011,938.0
1001320012,324.0
1001320013,126.0
1001320014,448.0
1001320400,0.0
1001320401,0.0
1001320402,0.0
1001320403,0.0
1001320602,156.0
1001320700,448.0
1001329002,63.0
1001329003,88.0
1001329004,96.0
1001329005,45.0
1001329006,87.0
1001329007,65.0
1001329009,224.0
1001329010,44.0
1001329011,105.0
1001329012,69.0
1001329013,154.0
1001329014,78.0
1001329015,73.0
1001329018,184.0
1001329020,170.0
1001329021,122.0
1001329022,0.0
1001329023,142.0
1001329024,0.0
1001329401,0.0
1001329403,0.0
1001329404,0.0
1001329405,0.0
1001329406,0.0
1001329407,0.0
1001329408,0.0
1001329601,64.0
1001329602,176.0
1001329603,13.0
1001329700,0.0
1001329701,62.0
1001329702,63.0
1001329703,0.0
1001329704,0.0
1001330600,52.0
1001330601,20.0
1001332005,98.0
1001332006,103.0
1001332007,123.0
1001332008,114.0
1001332009,53.0
1001332010,57.0
1001332600,56.0
1001332601,0.0
1001332602,21.0
1001332603,0.0
1001332604,52.0
1001332605,0.0
1001332606,0.0
1001333036,170.0
1001333037,101.0
1001333038,33.0
1001333039,30.0
1001333040,82.0
1001333041,120.0
1001333043,162.0
1001333044,128.0
1001333045,111.0
1001333046,303.0
1001333047,234.0
1001333048,104.0
1001333049,137.0
1001333050,121.0
1001333051,137.0
1001333052,121.0
1001333053,119.0
1001333054,127.0
1001333055,75.0
1001333056,32.0
1001333057,62.0
1001333058,54.0
1001333059,71.0
1001333060,49.0
1001333064,95.0
1001333065,49.0
1001333066,65.0
1001333067,68.0
1001333068,89.0
1001333069,49.0
1001333070,84.0
1001333071,48.0
1001333072,57.0
1001333073,158.0
1001333400,0.0
1001333401,0.0
1001333600,64.0
1001333601,66.0
1001333602,15.0
1001333604,100.0
1001333605,17.0
1001333606,62.0
1001333607,6.0
1001333802,43.0
1001333803,72.0
1001333804,74.0
1001333805,135.0
1001333807,6.0
1001339001,800.0
1001339003,246.0
1001339004,564.0
1001339005,335.0
1001339006,585.0
1001339007,405.0
1001339008,300.0
1001339009,582.0
1001339010,444.0
1001339011,295.0
1001339012,370.0
1001339013,235.0
1001339014,348.0
1001339015,405.0
1001339016,328.0
1001339017,535.0
1001339018,420.0
1001339800,275.0
1001339801,246.0
1001340022,0.0
1001340023,42.0
1001340024,82.0
1001340025,240.0
1001340026,196.0
1001340027,38.0
1001340028,120.0
1001340029,214.0
1001340030,154.0
1001340031,208.0
1001340032,274.0
1001340033,0.0
1001340034,164.0
1001340035,206.0
1001340036,234.0
1001340037,74.0
1001340038,70.0
1001340039,202.0
1001340040,72.0
1001340041,118.0
1001340044,310.0
1001340045,90.0
1001340046,180.0
1001340047,124.0
1001340050,112.0
1001340051,98.0
1001340052,80.0
1001340054,94.0
1001340056,52.0
1001340057,116.0
1001340400,0.0
1001340401,0.0
1001340402,0.0
1001340403,0.0
1001340404,0.0
1001340405,0.0
1001340406,0.0
1001340407,0.0
1001340408,0.0
1001340409,0.0
1001340600,18.0
1001340601,0.0
1001340602,288.0
1001340603,306.0
1001340800,60.0
1001340803,103.0
1001340804,57.0
1001340805,32.0
1001340806,52.0
1001340807,157.0
1001343002,465.0
1001343004,312.0
1001343006,0.0
1001343007,352.0
1001343036,567.0
1001343037,222.0
1001343039,336.0
1001343040,644.0
1001343041,351.0
1001343042,340.0
1001343043,231.0
1001343044,255.0
1001343057,210.0
1001343600,813.0
1001343601,432.0
1001343602,399.0
1001343603,27.0
1001343604,399.0
1001343605,195.0
1001343606,249.0
1001343607,66.0
1001343608,828.0
1001343609,392.0
1001343610,249.0
1001343611,796.0
1001343612,644.0
1001343613,112.0
1001349043,0.0
1001349044,36.0
1001349045,9.0
1001349046,0.0
1001349047,0.0
1001349048,21.0
1001349049,0.0
1001349050,18.0
1001349051,33.0
1001349052,228.0
1001349053,36.0
1001349056,0.0
1001349400,0.0
1001349401,0.0
1001349402,0.0
1001349403,0.0
1001349404,0.0
1001349405,0.0
1001349406,0.0
1001349500,0.0
1001349600,3.0
1001349601,24.0
1001349602,20.0
1001405007,18.0
1001405008,66.0
1001405018,0.0
1001405020,56.0
1001405021,8.0
1001405022,52.0
1001405024,27.0
1001405025,296.0
1001405026,108.0
1001405037,112.0
1001405038,208.0
1001405077,0.0
1001405400,0.0
1001405401,0.0
1001405402,0.0
1001405403,0.0
1001405404,0.0
1001405405,0.0
1001405406,0.0
1001405407,0.0
1001405408,0.0
1001405409,0.0
1001405410,0.0
1001405411,0.0
1001405412,0.0
1001405413,0.0
1001405414,0.0
1001405415,0.0
1001405416,0.0
1001405500,0.0
1001405502,0.0
1001405600,24.0
1001405601,27.0
1001405602,42.0
1001405603,252.0
1001429800,33.0
1001430700,4.0
1001430701,0.0
1001432001,48.0
1001432002,5.0
1001432005,0.0
1001432600,64.0
1001432601,52.0
1001432602,64.0
1001432603,0.0
1001432604,23.0
1001432605,70.0
1001433001,356.0
1001433002,68.0
1001433003,332.0
1001433004,440.0
1001433005,130.0
1001433006,705.0
1001433007,720.0
1001433008,530.0
1001433011,477.0
1001433012,150.0
1001433013,102.0
1001433018,429.0
1001433020,196.0
1001433021,327.0
1001433400,0.0
1001433600,9.0
1001433601,0.0
1001433602,0.0
1001433700,28.0
1001433701,0.0
1001433800,618.0
1001433802,819.0
1001433803,572.0
1001433804,291.0
1001505004,40.0
1001505005,114.0
1001505009,18.0
1001505010,108.0
1001505014,93.0
1001505016,48.0
1001505017,120.0
1001505027,208.0
1001505401,0.0
1001505402,0.0
1001505403,0.0
1001505404,0.0
1001505405,0.0
1001505406,0.0
1001505407,0.0
1001505408,0.0
1001505409,0.0
1001505410,0.0
1001505411,0.0
1001505412,0.0
1001505602,0.0
1001505603,124.0
1001505604,354.0
1001505605,132.0
1001505700,48.0
1001529601,41.0
1001529602,137.0
1001529603,7.0
1001529604,44.0
1001529605,35.0
1001529606,28.0
1001529607,39.0
1001529608,22.0
1001529609,5.0
1001529610,41.0
1001529611,11.0
1001529612,33.0
1001529613,57.0
1001529614,0.0
1001529615,11.0
1001529700,88.0
1001530600,48.0
1001530601,336.0
1001530602,96.0
1001530603,376.0
1001530604,144.0
1001530605,0.0
1001530606,0.0
1001530607,0.0
1001530608,135.0
1001530609,0.0
1001530610,0.0
1001530611,0.0
1001530612,42.0
1001530613,100.0
1001530614,0.0
1001530615,171.0
1001530616,61.0
1001530617,37.0
1001530618,0.0
1001530619,61.0
1001530620,21.0
1001530621,59.0
1001530622,19.0
1001530623,91.0
1001530624,14.0
1001530625,0.0
1001530626,15.0
1001530627,171.0
1001530628,144.0
1001530629,0.0
1001530630,120.0
1001530631,0.0
1001530632,0.0
1001532001,4.0
1001532002,6.0
1001532003,3.0
1001532006,0.0
1001532007,0.0
1001532008,0.0
1001532603,1.0
1001532700,0.0
1001533002,117.0
1001533003,47.0
1001533600,24.0
1001629400,0.0
1001629600,51.0
1001629601,126.0
1001630600,24.0
1001630601,13.0
