CODCOMP,DPTO,NOMDPTO,NOMLOC,P_TOT,CODLOC
"1810014417","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014418","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014419","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014420","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014500","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014501","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014502","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014503","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014505","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014507","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014508","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014509","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014510","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014511","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014600","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014602","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014603","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014605","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014607","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014608","18",TACUAREMBO,PASO DE LOS TOROS,"26","18321"
"1810014609","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014610","18",TACUAREMBO,PASO DE LOS TOROS,"23","18321"
"1810014611","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014612","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014613","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014614","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014617","18",TACUAREMBO,PASO DE LOS TOROS,"8","18321"
"1810014618","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014700","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014701","18",TACUAREMBO,PASO DE LOS TOROS,"55","18321"
"1810014702","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014703","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014704","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014705","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014706","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014707","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014708","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014709","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810015001","18",TACUAREMBO,CHAMBERLAIN,"2","18928"
"1810015002","18",TACUAREMBO,CHAMBERLAIN,"27","18928"
"1810015003","18",TACUAREMBO,CHAMBERLAIN,"10","18928"
"1810015600","18",TACUAREMBO,CHAMBERLAIN,"4","18928"
"1810015601","18",TACUAREMBO,CHAMBERLAIN,"9","18928"
"1810018002","18",TACUAREMBO,RURAL,"14","18900"
"1810018003","18",TACUAREMBO,RURAL,"8","18900"
"1810018004","18",TACUAREMBO,RURAL,"16","18900"
"1810018005","18",TACUAREMBO,RURAL,"10","18900"
"1810101001","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101006","18",TACUAREMBO,PASO DE LOS TOROS,"75","18321"
"1810101009","18",TACUAREMBO,PASO DE LOS TOROS,"45","18321"
"1810101019","18",TACUAREMBO,PASO DE LOS TOROS,"314","18321"
"1810101020","18",TACUAREMBO,PASO DE LOS TOROS,"126","18321"
"1810101022","18",TACUAREMBO,PASO DE LOS TOROS,"43","18321"
"1810101023","18",TACUAREMBO,PASO DE LOS TOROS,"34","18321"
"1810101026","18",TACUAREMBO,PASO DE LOS TOROS,"88","18321"
"1810101027","18",TACUAREMBO,PASO DE LOS TOROS,"82","18321"
"1810101028","18",TACUAREMBO,PASO DE LOS TOROS,"31","18321"
"1810101030","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101031","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101032","18",TACUAREMBO,PASO DE LOS TOROS,"67","18321"
"1810101034","18",TACUAREMBO,PASO DE LOS TOROS,"18","18321"
"1810101035","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101036","18",TACUAREMBO,PASO DE LOS TOROS,"30","18321"
"1810101038","18",TACUAREMBO,PASO DE LOS TOROS,"33","18321"
"1810101039","18",TACUAREMBO,PASO DE LOS TOROS,"26","18321"
"1810101040","18",TACUAREMBO,PASO DE LOS TOROS,"82","18321"
"1810101041","18",TACUAREMBO,PASO DE LOS TOROS,"30","18321"
"1810101042","18",TACUAREMBO,PASO DE LOS TOROS,"29","18321"
"1810101044","18",TACUAREMBO,PASO DE LOS TOROS,"63","18321"
"1810101045","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810101046","18",TACUAREMBO,PASO DE LOS TOROS,"31","18321"
"1810101047","18",TACUAREMBO,PASO DE LOS TOROS,"14","18321"
"1810101050","18",TACUAREMBO,PASO DE LOS TOROS,"25","18321"
"1810101051","18",TACUAREMBO,PASO DE LOS TOROS,"89","18321"
"1810101401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101600","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810101800","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810101801","18",TACUAREMBO,PASO DE LOS TOROS,"172","18321"
"1810101802","18",TACUAREMBO,PASO DE LOS TOROS,"16","18321"
"1810101803","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810113001","18",TACUAREMBO,PASO DE LOS TOROS,"83","18321"
"1810113002","18",TACUAREMBO,PASO DE LOS TOROS,"37","18321"
"1810113003","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113004","18",TACUAREMBO,PASO DE LOS TOROS,"17","18321"
"1810113005","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113006","18",TACUAREMBO,PASO DE LOS TOROS,"13","18321"
"1810113010","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113012","18",TACUAREMBO,PASO DE LOS TOROS,"5","18321"
"1810113013","18",TACUAREMBO,PASO DE LOS TOROS,"30","18321"
"1810113014","18",TACUAREMBO,PASO DE LOS TOROS,"22","18321"
"1810113015","18",TACUAREMBO,PASO DE LOS TOROS,"177","18321"
"1810113036","18",TACUAREMBO,PASO DE LOS TOROS,"16","18321"
"1810113037","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113039","18",TACUAREMBO,PASO DE LOS TOROS,"90","18321"
"1810113040","18",TACUAREMBO,PASO DE LOS TOROS,"89","18321"
"1810113041","18",TACUAREMBO,PASO DE LOS TOROS,"60","18321"
"1810113042","18",TACUAREMBO,PASO DE LOS TOROS,"63","18321"
"1810113400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113600","18",TACUAREMBO,PASO DE LOS TOROS,"7","18321"
"1810113700","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810113701","18",TACUAREMBO,PASO DE LOS TOROS,"1","18321"
"1810113702","18",TACUAREMBO,PASO DE LOS TOROS,"25","18321"
"1810116002","18",TACUAREMBO,RURAL,"9","18900"
"1810116103","18",TACUAREMBO,RURAL,"34","18900"
"1810116600","18",TACUAREMBO,RURAL,"42","18900"
"1810117002","18",TACUAREMBO,RURAL,"16","18900"
"1810117003","18",TACUAREMBO,RURAL,"23","18900"
"1810117005","18",TACUAREMBO,RURAL,"18","18900"
"1810117823","18",TACUAREMBO,RURAL,"15","18900"
"1810119002","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119003","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119004","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119005","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119006","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119010","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119011","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119012","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119013","18",TACUAREMBO,CARDOZO,"1","18925"
"1810119014","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119700","18",TACUAREMBO,CARDOZO,"0","18925"
"1810119701","18",TACUAREMBO,CARDOZO,"0","18925"
"1810201002","18",TACUAREMBO,PASO DE LOS TOROS,"79","18321"
"1810201003","18",TACUAREMBO,PASO DE LOS TOROS,"28","18321"
"1810201004","18",TACUAREMBO,PASO DE LOS TOROS,"105","18321"
"1810201005","18",TACUAREMBO,PASO DE LOS TOROS,"72","18321"
"1810201012","18",TACUAREMBO,PASO DE LOS TOROS,"79","18321"
"1810201013","18",TACUAREMBO,PASO DE LOS TOROS,"123","18321"
"1810201014","18",TACUAREMBO,PASO DE LOS TOROS,"107","18321"
"1810201015","18",TACUAREMBO,PASO DE LOS TOROS,"99","18321"
"1810201016","18",TACUAREMBO,PASO DE LOS TOROS,"99","18321"
"1810201017","18",TACUAREMBO,PASO DE LOS TOROS,"101","18321"
"1810201018","18",TACUAREMBO,PASO DE LOS TOROS,"98","18321"
"1810213016","18",TACUAREMBO,PASO DE LOS TOROS,"76","18321"
"1810213017","18",TACUAREMBO,PASO DE LOS TOROS,"76","18321"
"1810213018","18",TACUAREMBO,PASO DE LOS TOROS,"41","18321"
"1810213019","18",TACUAREMBO,PASO DE LOS TOROS,"38","18321"
"1810213020","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810213021","18",TACUAREMBO,PASO DE LOS TOROS,"33","18321"
"1810213022","18",TACUAREMBO,PASO DE LOS TOROS,"74","18321"
"1810213023","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810213024","18",TACUAREMBO,PASO DE LOS TOROS,"50","18321"
"1810213025","18",TACUAREMBO,PASO DE LOS TOROS,"64","18321"
"1810213026","18",TACUAREMBO,PASO DE LOS TOROS,"78","18321"
"1810213027","18",TACUAREMBO,PASO DE LOS TOROS,"68","18321"
"1810213032","18",TACUAREMBO,PASO DE LOS TOROS,"53","18321"
"1810213033","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810213034","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810213036","18",TACUAREMBO,PASO DE LOS TOROS,"69","18321"
"1810213037","18",TACUAREMBO,PASO DE LOS TOROS,"70","18321"
"1810213039","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810213040","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810213041","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810213600","18",TACUAREMBO,PASO DE LOS TOROS,"6","18321"
"1810213601","18",TACUAREMBO,PASO DE LOS TOROS,"10","18321"
"1810213602","18",TACUAREMBO,PASO DE LOS TOROS,"168","18321"
"1810213700","18",TACUAREMBO,PASO DE LOS TOROS,"6","18321"
"1810213701","18",TACUAREMBO,PASO DE LOS TOROS,"91","18321"
"1810213702","18",TACUAREMBO,PASO DE LOS TOROS,"41","18321"
"1810216400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810216401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810216600","18",TACUAREMBO,PASO DE LOS TOROS,"6","18321"
"1810216601","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810216602","18",TACUAREMBO,PASO DE LOS TOROS,"49","18321"
"1810216603","18",TACUAREMBO,PASO DE LOS TOROS,"11","18321"
"1810216604","18",TACUAREMBO,PASO DE LOS TOROS,"5","18321"
"1810217400","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217401","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217402","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217403","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217500","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217601","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217603","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217700","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217701","18",TACUAREMBO,RINCON DEL BONETE,"4","18833"
"1810217702","18",TACUAREMBO,RINCON DEL BONETE,"7","18833"
"1810217801","18",TACUAREMBO,RINCON DEL BONETE,"26","18833"
"1810217803","18",TACUAREMBO,RINCON DEL BONETE,"5","18833"
"1810217804","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217808","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217812","18",TACUAREMBO,RINCON DEL BONETE,"6","18833"
"1810217813","18",TACUAREMBO,RINCON DEL BONETE,"1","18833"
"1810217814","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217815","18",TACUAREMBO,RINCON DEL BONETE,"5","18833"
"1810217817","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810217819","18",TACUAREMBO,RINCON DEL BONETE,"0","18833"
"1810219015","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219016","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219017","18",TACUAREMBO,CARDOZO,"6","18925"
"1810219018","18",TACUAREMBO,CARDOZO,"9","18925"
"1810219040","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219041","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219042","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219043","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219044","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219045","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219046","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219047","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219048","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219049","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219063","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219071","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219700","18",TACUAREMBO,CARDOZO,"0","18925"
"1810219701","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319019","18",TACUAREMBO,CARDOZO,"2","18925"
"1810319020","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319021","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319022","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319023","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319024","18",TACUAREMBO,CARDOZO,"4","18925"
"1810319034","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319035","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319036","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319037","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319038","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319039","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319052","18",TACUAREMBO,CARDOZO,"6","18925"
"1810319053","18",TACUAREMBO,CARDOZO,"6","18925"
"1810319054","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319055","18",TACUAREMBO,CARDOZO,"0","18925"
"1810319700","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419025","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419026","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419030","18",TACUAREMBO,CARDOZO,"3","18925"
"1810419031","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419033","18",TACUAREMBO,CARDOZO,"5","18925"
"1810419056","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419057","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419061","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419062","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419068","18",TACUAREMBO,CARDOZO,"0","18925"
"1810419073","18",TACUAREMBO,CARDOZO,"0","18925"
"1811001002","18",TACUAREMBO,ACHAR,"19","18721"
"1811001003","18",TACUAREMBO,ACHAR,"25","18721"
"1811001004","18",TACUAREMBO,ACHAR,"35","18721"
"1811001005","18",TACUAREMBO,ACHAR,"19","18721"
"1811001006","18",TACUAREMBO,ACHAR,"7","18721"
"1811001007","18",TACUAREMBO,ACHAR,"2","18721"
"1811001008","18",TACUAREMBO,ACHAR,"25","18721"
"1811001009","18",TACUAREMBO,ACHAR,"26","18721"
"1811001010","18",TACUAREMBO,ACHAR,"36","18721"
"1811001011","18",TACUAREMBO,ACHAR,"21","18721"
"1811001012","18",TACUAREMBO,ACHAR,"31","18721"
"1811001013","18",TACUAREMBO,ACHAR,"9","18721"
"1811001014","18",TACUAREMBO,ACHAR,"9","18721"
"1811001015","18",TACUAREMBO,ACHAR,"0","18721"
"1811001016","18",TACUAREMBO,ACHAR,"7","18721"
"1811001017","18",TACUAREMBO,ACHAR,"9","18721"
"1811001018","18",TACUAREMBO,ACHAR,"23","18721"
"1811001019","18",TACUAREMBO,ACHAR,"21","18721"
"1811001600","18",TACUAREMBO,ACHAR,"2","18721"
"1811001601","18",TACUAREMBO,ACHAR,"0","18721"
"1811001800","18",TACUAREMBO,ACHAR,"47","18721"
"1811002002","18",TACUAREMBO,RURAL,"62","18900"
"1811002003","18",TACUAREMBO,RURAL,"18","18900"
"1811003001","18",TACUAREMBO,RURAL,"40","18900"
"1811003002","18",TACUAREMBO,RURAL,"6","18900"
"1811003003","18",TACUAREMBO,RURAL,"14","18900"
"1811004001","18",TACUAREMBO,RURAL,"7","18900"
"1811004002","18",TACUAREMBO,RURAL,"12","18900"
"1811004003","18",TACUAREMBO,RURAL,"10","18900"
"1811005002","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005003","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005006","18",TACUAREMBO,CUCHILLA DE PERALTA,"32","18931"
"1811005007","18",TACUAREMBO,CUCHILLA DE PERALTA,"14","18931"
"1811005008","18",TACUAREMBO,CUCHILLA DE PERALTA,"14","18931"
"1811005009","18",TACUAREMBO,CUCHILLA DE PERALTA,"16","18931"
"1811005010","18",TACUAREMBO,CUCHILLA DE PERALTA,"15","18931"
"1811005011","18",TACUAREMBO,CUCHILLA DE PERALTA,"16","18931"
"1811005015","18",TACUAREMBO,CUCHILLA DE PERALTA,"7","18931"
"1811005016","18",TACUAREMBO,CUCHILLA DE PERALTA,"26","18931"
"1811005017","18",TACUAREMBO,CUCHILLA DE PERALTA,"18","18931"
"1811005400","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005401","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005403","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005404","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005405","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005406","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005408","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005409","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005600","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005601","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1811005602","18",TACUAREMBO,CUCHILLA DE PERALTA,"27","18931"
"1811005603","18",TACUAREMBO,CUCHILLA DE PERALTA,"5","18931"
"1811005700","18",TACUAREMBO,CUCHILLA DE PERALTA,"8","18931"
"1811005701","18",TACUAREMBO,CUCHILLA DE PERALTA,"12","18931"
"1811005802","18",TACUAREMBO,CUCHILLA DE PERALTA,"8","18931"
"1811005803","18",TACUAREMBO,CUCHILLA DE PERALTA,"0","18931"
"1812001004","18",TACUAREMBO,RURAL,"73","18900"
"1812001103","18",TACUAREMBO,RURAL,"21","18900"
"1812002002","18",TACUAREMBO,RURAL,"40","18900"
"1812002003","18",TACUAREMBO,RURAL,"6","18900"
"1812002004","18",TACUAREMBO,RURAL,"95","18900"
"1812005008","18",TACUAREMBO,LAS TOSCAS,"52","18828"
"1812005009","18",TACUAREMBO,LAS TOSCAS,"57","18828"
"1812005010","18",TACUAREMBO,LAS TOSCAS,"50","18828"
"1812005011","18",TACUAREMBO,LAS TOSCAS,"29","18828"
"1812005012","18",TACUAREMBO,LAS TOSCAS,"1","18828"
"1812005014","18",TACUAREMBO,LAS TOSCAS,"55","18828"
"1812005015","18",TACUAREMBO,LAS TOSCAS,"138","18828"
"1812005016","18",TACUAREMBO,LAS TOSCAS,"62","18828"
"1812005019","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812005602","18",TACUAREMBO,LAS TOSCAS,"59","18828"
"1812005603","18",TACUAREMBO,LAS TOSCAS,"147","18828"
"1812005700","18",TACUAREMBO,LAS TOSCAS,"14","18828"
"1812005701","18",TACUAREMBO,LAS TOSCAS,"44","18828"
"1812005702","18",TACUAREMBO,LAS TOSCAS,"68","18828"
"1812005703","18",TACUAREMBO,LAS TOSCAS,"5","18828"
"1812005704","18",TACUAREMBO,LAS TOSCAS,"6","18828"
"1812005705","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812005706","18",TACUAREMBO,LAS TOSCAS,"17","18828"
"1812005707","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812005802","18",TACUAREMBO,LAS TOSCAS,"21","18828"
"1812103004","18",TACUAREMBO,RURAL,"107","18900"
"1812103600","18",TACUAREMBO,RURAL,"321","18900"
"1812103700","18",TACUAREMBO,RURAL,"135","18900"
"1812103701","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812103702","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812103703","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812103704","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812103705","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812103706","18",TACUAREMBO,LAS TOSCAS,"0","18828"
"1812104002","18",TACUAREMBO,RURAL,"108","18900"
"1812104003","18",TACUAREMBO,RURAL,"16","18900"
"1812104800","18",TACUAREMBO,RURAL,"51","18900"
"1812203400","18",TACUAREMBO,CRUZ DE LOS CAMINOS,"0","18993"
"1812203600","18",TACUAREMBO,CRUZ DE LOS CAMINOS,"284","18993"
"1812203601","18",TACUAREMBO,CRUZ DE LOS CAMINOS,"22","18993"
"1812203602","18",TACUAREMBO,CRUZ DE LOS CAMINOS,"36","18993"
"1812204600","18",TACUAREMBO,RINCON DE PEREIRA,"18","18991"
"1812204802","18",TACUAREMBO,RINCON DE PEREIRA,"3","18991"
"1812204803","18",TACUAREMBO,RINCON DE PEREIRA,"2","18991"
"1812303600","18",TACUAREMBO,LAS TOSCAS,"137","18828"
"1813001004","18",TACUAREMBO,RURAL,"10","18900"
"1813001005","18",TACUAREMBO,RURAL,"10","18900"
"1813001006","18",TACUAREMBO,RURAL,"25","18900"
"1813003002","18",TACUAREMBO,RURAL,"98","18900"
"1813003003","18",TACUAREMBO,RURAL,"17","18900"
"1813003004","18",TACUAREMBO,RURAL,"92","18900"
"1813102003","18",TACUAREMBO,RURAL,"146","18900"
"1813102600","18",TACUAREMBO,RURAL,"328","18900"
"1813202600","18",TACUAREMBO,CRUZ DE LOS CAMINOS,"121","18993"
"1813302600","18",TACUAREMBO,LAS TOSCAS,"180","18828"
"1814004002","18",TACUAREMBO,RURAL,"0","18900"
"1814004003","18",TACUAREMBO,RURAL,"0","18900"
"1814004104","18",TACUAREMBO,RURAL,"30","18900"
"1814005003","18",TACUAREMBO,RURAL,"0","18900"
"1814006001","18",TACUAREMBO,RURAL,"0","18900"
"1814006002","18",TACUAREMBO,RURAL,"27","18900"
"1814007003","18",TACUAREMBO,BALNEARIO IPORA,"31","18834"
"1814007006","18",TACUAREMBO,BALNEARIO IPORA,"11","18834"
"1814007007","18",TACUAREMBO,BALNEARIO IPORA,"10","18834"
"1814007008","18",TACUAREMBO,BALNEARIO IPORA,"3","18834"
"1814007010","18",TACUAREMBO,BALNEARIO IPORA,"11","18834"
"1814007011","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007012","18",TACUAREMBO,BALNEARIO IPORA,"10","18834"
"1814007013","18",TACUAREMBO,BALNEARIO IPORA,"27","18834"
"1814007014","18",TACUAREMBO,BALNEARIO IPORA,"45","18834"
"1814007015","18",TACUAREMBO,BALNEARIO IPORA,"14","18834"
"1814007016","18",TACUAREMBO,BALNEARIO IPORA,"64","18834"
"1814007400","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007401","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007403","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007600","18",TACUAREMBO,BALNEARIO IPORA,"38","18834"
"1814007601","18",TACUAREMBO,BALNEARIO IPORA,"6","18834"
"1814007602","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007603","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007604","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007605","18",TACUAREMBO,BALNEARIO IPORA,"0","18834"
"1814007606","18",TACUAREMBO,BALNEARIO IPORA,"16","18834"
"1814007607","18",TACUAREMBO,BALNEARIO IPORA,"4","18834"
"1814007800","18",TACUAREMBO,BALNEARIO IPORA,"3","18834"
"1814007801","18",TACUAREMBO,BALNEARIO IPORA,"5","18834"
"1814101001","18",TACUAREMBO,TACUAREMBO,"97","18220"
"1814101002","18",TACUAREMBO,TACUAREMBO,"109","18220"
"1814101003","18",TACUAREMBO,TACUAREMBO,"80","18220"
"1814101004","18",TACUAREMBO,TACUAREMBO,"116","18220"
"1814101006","18",TACUAREMBO,TACUAREMBO,"98","18220"
"1814101007","18",TACUAREMBO,TACUAREMBO,"121","18220"
"1814101008","18",TACUAREMBO,TACUAREMBO,"3","18220"
"1814101023","18",TACUAREMBO,TACUAREMBO,"52","18220"
"1814101024","18",TACUAREMBO,TACUAREMBO,"61","18220"
"1814101025","18",TACUAREMBO,TACUAREMBO,"16","18220"
"1814101027","18",TACUAREMBO,TACUAREMBO,"31","18220"
"1814101600","18",TACUAREMBO,TACUAREMBO,"135","18220"
"1814101601","18",TACUAREMBO,TACUAREMBO,"78","18220"
"1814101602","18",TACUAREMBO,TACUAREMBO,"55","18220"
"1814101603","18",TACUAREMBO,TACUAREMBO,"35","18220"
"1814101800","18",TACUAREMBO,TACUAREMBO,"25","18220"
"1814102001","18",TACUAREMBO,TACUAREMBO,"0","18220"
"1814102003","18",TACUAREMBO,TACUAREMBO,"66","18220"
"1814102004","18",TACUAREMBO,TACUAREMBO,"69","18220"
"1814102006","18",TACUAREMBO,TACUAREMBO,"72","18220"
"1814102007","18",TACUAREMBO,TACUAREMBO,"126","18220"
"1814102008","18",TACUAREMBO,TACUAREMBO,"84","18220"
"1814102009","18",TACUAREMBO,TACUAREMBO,"91","18220"
"1814102010","18",TACUAREMBO,TACUAREMBO,"90","18220"
"1814102011","18",TACUAREMBO,TACUAREMBO,"64","18220"
"1814102012","18",TACUAREMBO,TACUAREMBO,"83","18220"
"1814102013","18",TACUAREMBO,TACUAREMBO,"83","18220"
"1814102041","18",TACUAREMBO,TACUAREMBO,"78","18220"
"1814102042","18",TACUAREMBO,TACUAREMBO,"68","18220"
